Year,Day,Hour,Minutes,Status,Activity,Temp,Blocknumber,Latitude,Longitude,Altitude,Speed,Hdop,Num_of_sats,Fix_time,2D/3D
22,104,20,0,2,93,25,313,-32.595162,152.283101,8,0.1,0.7,11,38,3
22,104,21,0,2,0,30,314,-32.6007,152.265299,8,0,0.9,9,38,3
22,104,22,0,2,0,30,315,-32.600764,152.265223,12,0,1,9,38,3
22,104,23,0,2,49,25,316,-32.602614,152.260187,7,0,0.8,10,38,3
22,105,0,0,2,0,25,317,-32.608603,152.232543,28,0,0.9,8,38,3
22,105,1,0,2,0,27,318,-32.608545,152.232543,27,0,0.9,8,38,3
22,105,2,0,2,15,23,319,-32.608622,152.232264,18,0,0.8,9,39,3
22,105,3,0,2,0,28,320,-32.608641,152.232213,21,0,0.9,9,38,3
22,105,4,0,2,4,29,321,-32.608641,152.23234,58,0,1.2,7,38,3
22,105,5,0,2,0,32,322,-32.608628,152.232365,14,0,0.8,10,38,3
22,105,6,0,2,2,30,323,-32.608603,152.23234,22,0,0.7,11,38,3
22,105,7,0,2,0,34,324,-32.608634,152.232442,2,0,1.1,8,38,3
22,105,8,0,2,0,32,325,-32.608647,152.232416,18,0,0.8,9,38,3
22,105,9,0,2,0,31,326,-32.608628,152.232467,13,0,0.8,9,38,3
22,105,10,0,2,0,32,327,-32.608577,152.232467,27,0,0.9,9,38,3
22,105,11,0,2,0,34,328,-32.608526,152.232518,29,0,0.8,9,38,3
22,105,12,0,2,2,34,329,-32.608507,152.232416,28,0,1,8,38,3
22,105,13,0,2,1,33,330,-32.608545,152.232543,29,0,0.8,10,38,3
22,105,14,0,2,0,34,331,-32.608577,152.232518,12,0,0.8,10,38,3
22,105,15,0,2,0,34,332,-32.608571,152.232518,7,0,1,7,38,3
22,105,16,0,2,4,35,333,-32.608565,152.232518,30,0,1.2,7,38,3
22,105,17,0,2,57,27,334,-32.597807,152.246734,15,0,0.8,9,38,3
22,105,18,0,2,60,23,335,-32.592803,152.271581,0,0,0.7,10,38,3
22,105,19,0,2,59,25,336,-32.610605,152.239028,6,0.5,0.8,9,38,3
22,105,20,0,2,49,21,337,-32.624561,152.217386,10,0.5,0.7,12,38,3
22,105,21,0,2,26,24,338,-32.612042,152.233942,7,0,0.8,10,38,3
22,105,22,0,2,56,21,339,-32.600929,152.264968,9,0,0.8,10,38,3
22,105,23,0,2,65,21,340,-32.594457,152.28483,4,0.3,0.7,11,38,3
22,106,0,0,2,66,20,341,-32.610853,152.23796,0,0.2,0.8,9,38,3
22,106,1,0,2,4,26,342,-32.612017,152.234247,10,0,0.8,9,38,3
22,106,2,0,2,59,20,343,-32.625934,152.215657,16,0.7,0.8,9,38,3
22,106,3,0,2,0,24,344,-32.60859,152.23234,18,0,0.9,9,38,3
22,106,4,0,2,0,29,345,-32.608545,152.23234,0,0,1.2,8,38,3
22,106,5,0,2,76,23,346,-32.606403,152.248972,8,0.3,0.7,11,38,3
22,106,6,0,2,1,20,347,-32.601151,152.268376,18,0,0.7,10,38,3
22,106,7,0,2,81,23,348,-32.58244,152.291214,9,0.6,0.9,10,38,3
22,106,8,0,2,50,23,349,-32.554542,152.303421,5,0,0.9,9,38,3
22,106,9,0,2,81,25,350,-32.551732,152.305226,16,0.5,0.8,10,38,3
22,106,10,0,2,5,30,351,-32.564727,152.299046,5,0,0.7,10,38,3
22,106,11,0,2,26,27,352,-32.599384,152.267537,24,0,0.8,9,38,3
22,106,12,0,2,0,29,353,-32.599377,152.267537,22,0,0.9,9,38,3
22,106,13,0,2,34,33,354,-32.60077,152.265808,25,0.4,0.8,10,38,3
22,106,14,0,2,17,32,355,-32.599956,152.265502,0,0,0.8,10,38,3
22,106,15,0,2,0,31,356,-32.599975,152.265579,0,0,0.8,9,38,3
22,106,16,0,2,1,30,357,-32.599918,152.265502,15,0,1,8,38,3
